"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,10,2,733,-7,912,-17,"AS","N779AS",244,"PDX","SFO",83,550,7,33
2014,10,2,734,4,927,-13,"WN","N257WN",831,"SEA","SJC",100,697,7,34
2014,10,2,736,-4,959,-6,"WN","N428WN",756,"PDX","SAN",121,933,7,36
2014,10,2,737,-3,1009,-18,"AS","N778AS",634,"SEA","PHX",135,1107,7,37
2014,10,2,740,-5,1621,41,"UA","N522UA",511,"SEA","IAD",313,2306,7,40
2014,10,2,741,-4,835,-14,"AS","N763AS",65,"SEA","KTN",98,680,7,41
2014,10,2,744,-1,1506,-18,"DL","N593NW",108,"SEA","ATL",245,2182,7,44
2014,10,2,746,1,1011,-24,"WN","N277WN",2789,"SEA","SAN",131,1050,7,46
2014,10,2,747,-3,1005,-4,"AS","N305AS",608,"SEA","LAS",112,867,7,47
2014,10,2,750,-5,1001,-15,"AS","N588AS",522,"SEA","BUR",116,937,7,50
2014,10,2,752,-8,1023,-17,"AS","N528AS",482,"SEA","LAX",125,954,7,52
2014,10,2,753,-2,955,-5,"WN","N638SW",1187,"SEA","OAK",100,671,7,53
2014,10,2,757,-3,848,-12,"AS","N796AS",690,"SEA","GEG",35,224,7,57
2014,10,2,800,-5,1642,41,"AS","N516AS",4,"SEA","DCA",316,2329,8,0
2014,10,2,800,0,1114,-23,"UA","N69826",1578,"SEA","DEN",112,1024,8,0
2014,10,2,802,1,1635,34,"UA","N36472",1628,"PDX","IAD",312,2327,8,2
2014,10,2,803,-2,1622,-5,"AS","N469AS",18,"SEA","MCO",301,2554,8,3
2014,10,2,806,-4,1328,-27,"AA","N4XGAA",1220,"PDX","DFW",180,1616,8,6
2014,10,2,806,4,1127,-15,"UA","N64809",1450,"PDX","DEN",116,991,8,6
2014,10,2,812,-8,1422,-13,"UA","N413UA",439,"SEA","IAH",220,1874,8,12
2014,10,2,815,75,1438,98,"AA","N3KTAA",86,"PDX","ORD",214,1739,8,15
2014,10,2,818,8,957,-3,"WN","N652SW",257,"PDX","OAK",78,543,8,18
2014,10,2,819,-1,1053,-8,"AS","N627AS",83,"SEA","ANC",195,1448,8,19
2014,10,2,823,-2,1049,-21,"US","N167US",1821,"SEA","PHX",130,1107,8,23
2014,10,2,826,14,907,4,"OO","N162PQ",4603,"SEA","PDX",27,129,8,26
2014,10,2,827,-3,1031,-1,"AS","N586AS",626,"PDX","LAS",105,763,8,27
2014,10,2,827,2,1039,-11,"WN","N228WN",671,"SEA","LAS",114,867,8,27
2014,10,2,830,-5,1634,-33,"AS","N423AS",12,"SEA","BOS",286,2496,8,30
2014,10,2,831,-4,1715,37,"AS","N419AS",32,"SEA","PHL",327,2378,8,31
2014,10,2,832,-3,1737,53,"US","N560UW",798,"SEA","PHL",337,2378,8,32
2014,10,2,833,-2,1428,-1,"UA","N37413",1400,"SEA","ORD",205,1721,8,33
2014,10,2,834,-6,1058,-22,"OO","N225AG",3472,"SEA","LGB",127,965,8,34
2014,10,2,835,-5,1123,-13,"AS","N713AS",724,"SEA","SLC",82,689,8,35
2014,10,2,836,-4,1109,-21,"AS","N565AS",863,"PDX","OGG",306,2562,8,36
2014,10,2,836,0,1436,7,"UA","N469UA",722,"PDX","ORD",212,1739,8,36
2014,10,2,837,-3,1706,-9,"AS","N592AS",38,"SEA","FLL",307,2717,8,37
2014,10,2,840,-10,1104,-7,"UA","N420UA",821,"SEA","SFO",95,679,8,40
2014,10,2,848,-7,1117,-7,"US","N152UW",630,"PDX","PHX",126,1009,8,48
2014,10,2,849,-6,1054,-1,"OO","N216AG",3496,"SEA","FAT",93,748,8,49
2014,10,2,853,8,1134,-11,"HA","N380HA",21,"SEA","HNL",323,2677,8,53
2014,10,2,859,-1,1126,-9,"AS","N552AS",502,"SEA","SNA",130,978,8,59
2014,10,2,900,0,1050,6,"AS","N583AS",360,"SEA","SMF",83,605,9,0
2014,10,2,900,5,1121,-5,"AS","N559AS",548,"SEA","PSP",126,987,9,0
2014,10,2,901,6,1146,-15,"AS","N518AS",879,"SEA","LIH",319,2701,9,1
2014,10,2,904,-1,1509,14,"AA","N5EKAA",312,"SEA","DFW",201,1660,9,4
2014,10,2,904,-6,1142,-5,"AS","N569AS",238,"SEA","SAN",134,1050,9,4
2014,10,2,906,1,1616,-4,"AS","N433AS",792,"SEA","DTW",218,1927,9,6
2014,10,2,907,-3,1714,-9,"AS","N409AS",8,"SEA","EWR",276,2402,9,7
2014,10,2,907,-3,1104,-11,"WN","N633SW",557,"SEA","OAK",95,671,9,7
2014,10,2,914,-6,1707,5,"AS","N403AS",746,"SEA","ATL",257,2182,9,14
2014,10,2,914,29,1718,-7,"AS","N546AS",774,"SEA","TPA",282,2520,9,14
2014,10,2,917,0,1422,-8,"DL","N3764D",1453,"SEA","MSP",164,1399,9,17
2014,10,2,918,18,1156,16,"AS","N793AS",536,"SEA","LAX",122,954,9,18
2014,10,2,919,59,1813,108,"AS","N468AS",766,"SEA","BWI",331,2335,9,19
2014,10,2,920,0,1127,7,"AS","N594AS",334,"SEA","SJC",106,697,9,20
2014,10,2,925,-5,1507,-5,"AS","N596AS",654,"PDX","DFW",196,1616,9,25
2014,10,2,931,6,1146,2,"AS","N532AS",618,"SEA","LAS",113,867,9,31
2014,10,2,935,0,1214,-11,"OO","N217AG",3466,"PDX","TUS",136,1119,9,35
2014,10,2,939,0,1029,2,"OO","N162PQ",4604,"PDX","SEA",31,129,9,39
2014,10,2,943,3,1822,42,"AS","N526AS",764,"PDX","DCA",321,2350,9,43
2014,10,2,943,-7,1225,-14,"OO","N218AG",3492,"PDX","SLC",80,630,9,43
2014,10,2,944,-2,1643,-12,"DL","N821DN",1435,"SEA","DTW",221,1927,9,44
2014,10,2,945,-5,1227,-18,"AS","N537AS",131,"PDX","ANC",205,1542,9,45
2014,10,2,948,-3,1211,-22,"DL","N362NW",1312,"SEA","SAN",127,1050,9,48
2014,10,2,957,6,1220,12,"OO","N810SK",4684,"SEA","LAS",112,867,9,57
2014,10,2,958,3,1202,-3,"AS","N549AS",318,"SEA","SFO",98,679,9,58
2014,10,2,1000,0,1152,-2,"OO","N956SW",5196,"PDX","SFO",92,550,10,0
2014,10,2,1000,15,1202,-4,"UA","N810UA",720,"SEA","SFO",100,679,10,0
2014,10,2,1001,1,1241,-14,"HA","N399HA",29,"SEA","OGG",316,2640,10,1
2014,10,2,1002,-8,1149,-21,"AS","N527AS",382,"PDX","SFO",83,550,10,2
2014,10,2,1003,12,1735,4,"DL","N1609",282,"SEA","ATL",248,2182,10,3
2014,10,2,1005,0,1204,2,"AS","N581AS",346,"SEA","OAK",102,671,10,5
2014,10,2,1010,0,1345,13,"F9","N918FR",788,"PDX","DEN",120,991,10,10
2014,10,2,1018,3,1340,-4,"F9","N202FR",138,"SEA","DEN",122,1024,10,18
2014,10,2,1018,-2,1241,4,"AS","N613AS",580,"PDX","SNA",123,859,10,18
2014,10,2,1018,-2,1605,-22,"AS","N309AS",730,"SEA","IAH",208,1874,10,18
2014,10,2,1020,0,1201,-4,"WN","N212WN",1797,"PDX","OAK",82,543,10,20
2014,10,2,1023,-2,1221,-9,"VX","N624VA",753,"SEA","SFO",100,679,10,23
2014,10,2,1025,20,1530,10,"AS","N442AS",36,"SEA","MSP",169,1399,10,25
2014,10,2,1025,-5,1243,-4,"AS","N760AS",564,"PDX","LAX",112,834,10,25
2014,10,2,1025,5,1300,-4,"DL","N618DL",2189,"PDX","SLC",76,630,10,25
2014,10,2,1026,-9,1257,-4,"AS","N614AS",644,"PDX","PHX",127,1009,10,26
2014,10,2,1029,119,1624,120,"AS","N319AS",28,"SEA","ORD",207,1721,10,29
2014,10,2,1031,5,1311,-7,"DL","N343NW",1857,"SEA","SLC",79,689,10,31
2014,10,2,1031,-4,1352,-18,"OO","N746SK",5576,"PDX","DEN",121,991,10,31
2014,10,2,1032,1,1648,21,"UA","N34460",1485,"SEA","ORD",198,1721,10,32
2014,10,2,1034,19,1300,8,"AS","N320AS",452,"SEA","LAX",120,954,10,34
2014,10,2,1037,-3,1316,1,"AS","N519AS",85,"SEA","ANC",197,1448,10,37
2014,10,2,1037,22,1307,17,"VX","N527VA",784,"SEA","LAX",127,954,10,37
2014,10,2,1038,-7,1411,-6,"AS","N525AS",672,"SEA","DEN",116,1024,10,38
2014,10,2,1039,-6,1332,-8,"HA","N384HA",25,"PDX","HNL",313,2603,10,39
2014,10,2,1039,24,1656,-4,"AS","N524AS",788,"SEA","MSY",237,2086,10,39
2014,10,2,1039,-6,1815,-3,"DL","N183DN",1702,"PDX","ATL",253,2172,10,39
2014,10,2,1044,44,1555,35,"AS","N461AS",756,"SEA","MCI",167,1489,10,44
2014,10,2,1044,4,1318,-36,"AS","N467AS",843,"SEA","KOA",317,2688,10,44
2014,10,2,1045,15,1543,8,"OO","N215AG",3468,"SEA","OMA",159,1368,10,45
2014,10,2,1047,2,1726,51,"AA","N3FLAA",1146,"SEA","DFW",235,1660,10,47
2014,10,2,1049,119,1642,117,"AA","N3CMAA",42,"SEA","ORD",200,1721,10,49
2014,10,2,1049,4,1332,-6,"AS","N626AS",648,"SEA","TUS",146,1216,10,49
2014,10,2,1056,-9,1924,4,"B6","N516JB",598,"SEA","BOS",293,2496,10,56
2014,10,2,1058,-2,1236,-5,"AS","N612AS",364,"SEA","SMF",81,605,10,58
2014,10,2,1059,-6,1333,-14,"AS","N788AS",107,"SEA","ANC",196,1448,10,59
2014,10,2,1100,5,1438,-12,"AS","N562AS",790,"SEA","ABQ",133,1180,11,0
2014,10,2,1100,25,1422,7,"WN","N627SW",1069,"PDX","ABQ",127,1111,11,0
2014,10,2,1101,1,1913,-5,"DL","N709TW",173,"SEA","JFK",279,2422,11,1
2014,10,2,1102,12,1647,12,"WN","N747SA",637,"SEA","MKE",202,1694,11,2
2014,10,2,1103,1,1158,3,"OO","N162PQ",4604,"SEA","PDX",28,129,11,3
2014,10,2,1104,19,1235,5,"WN","N968WN",3129,"PDX","SJC",78,569,11,4
2014,10,2,1104,-1,1228,-2,"WN","N640SW",210,"PDX","SMF",71,479,11,4
2014,10,2,1112,-3,1244,-1,"AS","N307AS",75,"SEA","JNU",132,909,11,12
2014,10,2,1115,0,1725,-20,"WN","N8610A",4196,"SEA","BNA",227,1978,11,15
2014,10,2,1119,21,1438,2,"UA","N472UA",235,"SEA","DEN",116,1024,11,19
2014,10,2,1120,0,1403,3,"AS","N402AS",656,"SEA","PHX",130,1107,11,20
2014,10,2,1120,0,1355,-14,"US","N640AW",614,"SEA","PHX",130,1107,11,20
2014,10,2,1122,5,1357,-4,"OO","N748SK",6371,"SEA","LAX",122,954,11,22
2014,10,2,1125,0,1348,-8,"US","N813AW",634,"PDX","PHX",126,1009,11,25
2014,10,2,1126,0,1632,-4,"DL","N373NW",1073,"PDX","MSP",170,1426,11,26
2014,10,2,1128,18,1405,20,"AS","N556AS",488,"SEA","SAN",133,1050,11,28
2014,10,2,1129,-1,1712,-11,"AS","N644AS",692,"SEA","SAT",195,1774,11,29
2014,10,2,1133,-5,1743,-15,"UA","N473UA",791,"SEA","IAH",221,1874,11,33
2014,10,2,1135,-5,1352,-4,"AS","N570AS",572,"PDX","SAN",120,933,11,35
2014,10,2,1135,95,1423,83,"AS","N589AS",851,"SEA","HNL",324,2677,11,35
2014,10,2,1138,-7,1343,-10,"AS","N796AS",306,"SEA","SFO",101,679,11,38
2014,10,2,1138,-2,1324,-6,"WN","N8327A",3566,"SEA","SMF",81,605,11,38
2014,10,2,1139,9,1646,2,"DL","N823DN",588,"SEA","MSP",164,1399,11,39
2014,10,2,1140,0,1715,-10,"AS","N431AS",748,"SEA","STL",192,1709,11,40
2014,10,2,1140,20,1457,12,"WN","N553WN",153,"PDX","DEN",118,991,11,40
2014,10,2,1144,-4,1721,-14,"AS","N530AS",670,"SEA","AUS",194,1770,11,44
2014,10,2,1145,5,1402,12,"WN","N8620H",571,"PDX","LAS",105,763,11,45
2014,10,2,1145,0,1325,0,"WN","N457WN",3400,"PDX","OAK",80,543,11,45
2014,10,2,1146,81,1753,91,"AS","N538AS",686,"PDX","ORD",211,1739,11,46
2014,10,2,1148,-2,1410,1,"AS","N607AS",638,"SEA","LAS",118,867,11,48
2014,10,2,1150,29,1751,35,"UA","N39461",1255,"PDX","ORD",208,1739,11,50
2014,10,2,1152,2,1413,-12,"WN","N637SW",4031,"PDX","PHX",127,1009,11,52
2014,10,2,1152,17,1508,-7,"WN","N8602F",3677,"SEA","DEN",116,1024,11,52
2014,10,2,1153,3,1418,-24,"AS","N577AS",809,"PDX","OGG",307,2562,11,53
2014,10,2,1156,29,1413,28,"UA","N812UA",635,"SEA","SFO",103,679,11,56
2014,10,2,1158,-2,1255,1,"AS","N534AS",684,"SEA","GEG",37,224,11,58
2014,10,2,1159,4,1920,NA,"AA","N4XHAA",1505,"PDX","DFW",NA,1616,11,59
2014,10,2,1204,42,1344,28,"OO","N967SW",5197,"PDX","SFO",82,550,12,4
2014,10,2,1207,7,1441,6,"AS","N703AS",460,"SEA","LAX",130,954,12,7
2014,10,2,1207,-3,1439,-6,"AS","N622AS",500,"SEA","SNA",135,978,12,7
2014,10,2,1207,15,1919,14,"DL","N811DZ",1823,"SEA","DTW",225,1927,12,7
2014,10,2,1207,-9,1415,-4,"OO","N632SK",4740,"SEA","SJC",101,697,12,7
2014,10,2,1208,9,1803,-4,"UA","N17233",1203,"PDX","IAH",214,1825,12,8
2014,10,2,1210,-5,1446,-7,"DL","N3758Y",2485,"SEA","ANC",196,1448,12,10
2014,10,2,1210,10,1440,-5,"WN","N458WN",4395,"SEA","PHX",136,1107,12,10
2014,10,2,1215,0,1422,2,"OO","N224AG",3454,"PDX","BUR",113,817,12,15
2014,10,2,1216,-9,1419,-16,"OO","N227AG",3470,"PDX","SBA",110,784,12,16
2014,10,2,1218,-9,1422,-19,"UA","N834UA",816,"SEA","SFO",99,679,12,18
2014,10,2,1221,6,1421,6,"WN","N609SW",433,"SEA","OAK",99,671,12,21
2014,10,2,1223,-7,1458,-7,"AS","N611AS",105,"SEA","ANC",188,1448,12,23
2014,10,2,1225,-5,1424,-8,"AS","N529AS",324,"SEA","SJC",100,697,12,25
2014,10,2,1225,-5,1322,2,"OO","N162PQ",4611,"PDX","SEA",25,129,12,25
2014,10,2,1231,12,1410,-3,"UA","N37465",1484,"PDX","SFO",82,550,12,31
2014,10,2,1254,-6,1435,-10,"WN","N388SW",775,"PDX","SJC",89,569,12,54
2014,10,2,1256,36,1906,56,"AA","N3GTAA",124,"SEA","DFW",221,1660,12,56
2014,10,2,1259,-6,1625,0,"F9","N931FR",790,"PDX","DEN",120,991,12,59
2014,10,2,1301,-4,1858,10,"AS","N408AS",664,"SEA","DFW",214,1660,13,1
2014,10,2,1309,-6,1535,-11,"DL","N752AT",677,"SEA","LAX",120,954,13,9
2014,10,2,1311,-4,1602,-10,"AS","N536AS",726,"SEA","SLC",88,689,13,11
2014,10,2,1311,-3,1532,0,"DL","N3744F",1182,"SEA","LAS",115,867,13,11
2014,10,2,1312,7,1510,17,"AS","N618AS",400,"PDX","SFO",90,550,13,12
2014,10,2,1315,0,2041,-17,"DL","N3761R",2137,"SEA","ATL",245,2182,13,15
2014,10,2,1318,12,1641,6,"F9","N223FR",140,"SEA","DEN",115,1024,13,18
2014,10,2,1318,29,2134,27,"B6","N645JB",464,"SEA","JFK",288,2422,13,18
2014,10,2,1319,34,1547,17,"WN","N969WN",156,"SEA","SAN",134,1050,13,19
2014,10,2,1323,-7,1553,-11,"AS","N585AS",97,"SEA","ANC",181,1448,13,23
2014,10,2,1323,-6,1923,-22,"UA","N63820",1212,"SEA","IAH",219,1874,13,23
2014,10,2,1324,9,1614,6,"DL","N683DA",2157,"SEA","SLC",86,689,13,24
2014,10,2,1326,-4,1601,1,"AS","N708AS",472,"SEA","LAX",131,954,13,26
2014,10,2,1329,-2,1504,-15,"UA","N484UA",367,"PDX","SFO",82,550,13,29
2014,10,2,1330,10,1543,6,"B6","N508JB",1521,"PDX","LGB",116,846,13,30
2014,10,2,1331,-4,1534,-1,"OO","N219AG",3474,"SEA","FAT",101,748,13,31
2014,10,2,1332,13,1550,20,"UA","N27213",1199,"SEA","SFO",101,679,13,32
2014,10,2,1342,-3,2210,10,"DL","N698DL",182,"SEA","JFK",275,2422,13,42
2014,10,2,1343,-2,1713,-2,"AS","N625AS",674,"SEA","DEN",119,1024,13,43
2014,10,2,1346,16,1614,23,"AS","N597AS",610,"SEA","LAS",115,867,13,46
2014,10,2,1346,6,1605,0,"WN","N762SW",569,"SEA","LAS",118,867,13,46
2014,10,2,1348,23,1924,47,"DL","N822DN",198,"SEA","MSP",183,1399,13,48
2014,10,2,1348,38,1916,54,"DL","N376NW",548,"PDX","MSP",194,1426,13,48
2014,10,2,1350,40,2157,50,"US","N193UW",1857,"SEA","CLT",277,2279,13,50
2014,10,2,1351,1,1627,-8,"AS","N306AS",123,"SEA","FAI",188,1533,13,51
2014,10,2,1351,-4,1453,5,"OO","N162PQ",4611,"SEA","PDX",31,129,13,51
2014,10,2,1357,8,2056,-2,"DL","N802DN",2424,"SEA","DTW",216,1927,13,57
2014,10,2,1401,1,1613,3,"WN","N427WN",213,"SEA","SJC",105,697,14,1
2014,10,2,1402,29,1640,21,"DL","N336NW",1208,"PDX","SLC",82,630,14,2
2014,10,2,1404,44,1608,43,"WN","N739GB",2615,"SEA","OAK",96,671,14,4
2014,10,2,1405,0,2257,61,"AS","N583AS",2,"SEA","DCA",317,2329,14,5
2014,10,2,1405,0,1646,6,"AS","N579AS",512,"SEA","SNA",135,978,14,5
2014,10,2,1410,-5,1627,4,"AS","N590AS",316,"SEA","SFO",102,679,14,10
2014,10,2,1412,-3,1649,5,"B6","N649JB",407,"SEA","LGB",129,965,14,12
2014,10,2,1416,-4,1646,8,"OO","N216AG",3482,"SEA","SBA",121,908,14,16
2014,10,2,1421,31,1539,24,"WN","N496WN",1891,"PDX","SMF",65,479,14,21
2014,10,2,1422,-3,1612,3,"AS","N305AS",362,"SEA","SMF",81,605,14,22
2014,10,2,1422,3,1629,-4,"UA","N828UA",458,"SEA","SFO",102,679,14,22
2014,10,2,1426,11,1803,-7,"WN","N7714B",2857,"SEA","ABQ",137,1180,14,26
2014,10,2,1429,24,2036,26,"WN","N8645A",336,"SEA","MDW",222,1733,14,29
2014,10,2,1430,0,1703,-2,"AS","N705AS",93,"SEA","ANC",190,1448,14,30
2014,10,2,1438,47,2024,41,"UA","N38417",1175,"PDX","ORD",203,1739,14,38
2014,10,2,1440,33,2105,57,"UA","N76508",1696,"SEA","ORD",196,1721,14,40
2014,10,2,1441,-4,1758,-12,"WN","N8621A",173,"PDX","DEN",119,991,14,41
2014,10,2,1443,-2,1715,-8,"DL","N3757D",2496,"SEA","ANC",192,1448,14,43
2014,10,2,1443,3,1644,-6,"WN","N8320J",4535,"PDX","LAS",102,763,14,43
2014,10,2,1443,-2,1638,-9,"OO","N807SK",4725,"SEA","SJC",102,697,14,43
2014,10,2,1444,4,1720,5,"AS","N588AS",494,"SEA","SAN",137,1050,14,44
2014,10,2,1448,-2,1719,-17,"US","N680AW",500,"SEA","PHX",131,1107,14,48
2014,10,2,1453,123,2059,137,"AS","N564AS",22,"SEA","ORD",204,1721,14,53
2014,10,2,1453,3,1719,5,"AS","N594AS",538,"SEA","ONT",127,956,14,53
2014,10,2,1455,108,2257,110,"UA","N495UA",419,"SEA","IAD",284,2306,14,55
2014,10,2,1456,-9,1718,-5,"AS","N587AS",520,"SEA","BUR",124,937,14,56
2014,10,2,1501,21,1816,-4,"WN","N440LV",3588,"SEA","DEN",117,1024,15,1
2014,10,2,1507,-13,1745,-23,"AS","N527AS",714,"PDX","SLC",82,630,15,7
2014,10,2,1510,125,2103,123,"AA","N3KAAA",115,"PDX","ORD",209,1739,15,10
2014,10,2,1510,-5,1708,-7,"AS","N713AS",308,"SEA","SFO",98,679,15,10
2014,10,2,1510,5,1743,6,"OO","N225AG",3476,"SEA","LGB",137,965,15,10
2014,10,2,1512,12,1609,10,"AS","N778AS",67,"SEA","KTN",96,680,15,12
2014,10,2,1513,-1,1835,-10,"UA","N38403",1401,"PDX","DEN",124,991,15,13
2014,10,2,1514,14,1651,11,"WN","N277WN",2967,"PDX","OAK",81,543,15,14
2014,10,2,1515,5,1742,0,"US","N650AW",628,"PDX","PHX",130,1009,15,15
2014,10,2,1516,6,1754,3,"AS","N799AS",650,"SEA","PHX",137,1107,15,16
2014,10,2,1525,-5,2332,-5,"AS","N553AS",14,"SEA","EWR",286,2402,15,25
2014,10,2,1527,-3,2028,-10,"DL","N1605",1770,"SEA","MSP",162,1399,15,27
2014,10,2,1528,-7,1753,0,"AS","N586AS",584,"PDX","SNA",121,859,15,28
2014,10,2,1532,42,2209,99,"AA","N590AA",157,"PDX","DFW",185,1616,15,32
2014,10,2,1532,-3,2340,-9,"UA","N431UA",597,"SEA","EWR",285,2402,15,32
2014,10,2,1533,83,2112,72,"AA","N3KEAA",2318,"SEA","DFW",193,1660,15,33
2014,10,2,1533,4,1855,-15,"UA","N68821",1585,"SEA","DEN",121,1024,15,33
2014,10,2,1534,-1,2350,-9,"AS","N558AS",734,"SEA","BOS",295,2496,15,34
2014,10,2,1538,-2,1623,-6,"OO","N162PQ",4547,"PDX","SEA",27,129,15,38
2014,10,2,1540,-5,1735,-9,"AS","N317AS",322,"SEA","SJC",98,697,15,40
2014,10,2,1546,1,1740,-5,"WN","N8618N",2151,"SEA","OAK",97,671,15,46
2014,10,2,1550,0,1827,5,"AS","N552AS",448,"SEA","LAX",129,954,15,50
2014,10,2,1557,-3,1650,-8,"AS","N549AS",688,"SEA","GEG",39,224,15,57
2014,10,2,1557,-7,1733,-17,"OO","N773SK",5553,"PDX","SFO",83,550,15,57
2014,10,2,1558,-2,1816,-2,"AS","N612AS",606,"SEA","LAS",117,867,15,58
2014,10,2,1559,94,2151,91,"AA","N3AKAA",1054,"SEA","ORD",204,1721,15,59
2014,10,2,1600,-5,1753,-3,"AS","N795AS",344,"SEA","OAK",97,671,16,0
2014,10,2,1603,-2,1833,-8,"AS","N794AS",95,"SEA","ANC",192,1448,16,3
2014,10,2,1610,-5,1733,-7,"WN","N8638A",764,"PDX","SMF",67,479,16,10
2014,10,2,1619,-6,1903,6,"AS","N581AS",514,"SEA","SNA",133,978,16,19
2014,10,2,1623,23,1808,-4,"UA","N426UA",659,"SEA","SFO",92,679,16,23
2014,10,2,1624,-5,1910,-12,"DL","N6704Z",1457,"SEA","SLC",87,689,16,24
2014,10,2,1628,-2,1806,-2,"AS","N520AS",402,"PDX","SJC",82,569,16,28
2014,10,2,1642,-6,1913,-7,"DL","N617DL",2410,"SEA","LAX",124,954,16,42
2014,10,2,1643,-7,1844,-10,"AS","N613AS",620,"PDX","LAS",104,763,16,43
2014,10,2,1643,-2,1919,-16,"WN","N714CB",573,"SEA","PHX",139,1107,16,43
2014,10,2,1649,139,1858,138,"AS","N627AS",570,"PDX","LAX",110,834,16,49
2014,10,2,1655,-5,1848,-17,"VX","N623VA",755,"SEA","SFO",99,679,16,55
2014,10,2,1700,15,1933,8,"DL","N3759",1194,"PDX","SLC",79,630,17,0
2014,10,2,1704,79,2342,132,"AA","N3BEAA",2361,"SEA","DFW",186,1660,17,4
2014,10,2,1704,-1,1947,12,"AS","N760AS",474,"SEA","LAX",132,954,17,4
2014,10,2,1715,5,2001,-12,"DL","N585NW",2237,"SEA","HNL",327,2677,17,15
2014,10,2,1717,137,1949,134,"VX","N527VA",796,"SEA","LAX",129,954,17,17
2014,10,2,1718,3,1852,-3,"WN","N206WN",3495,"PDX","OAK",79,543,17,18
2014,10,2,1719,44,1904,44,"WN","N365SW",770,"SEA","SMF",88,605,17,19
2014,10,2,1720,-5,1809,-6,"OO","N162PQ",4546,"SEA","PDX",29,129,17,20
2014,10,2,1733,-2,1930,-10,"AS","N464AS",302,"SEA","SFO",99,679,17,33
2014,10,2,1739,-1,1920,-5,"WN","N388SW",484,"PDX","SJC",85,569,17,39
2014,10,2,1742,11,2107,-4,"UA","N812UA",742,"SEA","DEN",122,1024,17,42
2014,10,2,1743,-2,2005,-5,"WN","N793SA",4547,"PDX","SAN",124,933,17,43
2014,10,2,1747,-3,2026,3,"AS","N559AS",109,"SEA","ANC",196,1448,17,47
2014,10,2,1747,-3,1952,-2,"OO","N224AG",3488,"PDX","BUR",112,817,17,47
2014,10,2,1749,4,2025,3,"AS","N767AS",486,"SEA","SAN",136,1050,17,49
2014,10,2,1751,-4,2031,-10,"US","N537UW",689,"SEA","PHX",136,1107,17,51
2014,10,2,1752,-3,1949,-3,"AS","N413AS",328,"SEA","SJC",100,697,17,52
2014,10,2,1753,-7,2025,-5,"US","N150UW",600,"PDX","PHX",128,1009,17,53
2014,10,2,1754,-6,2000,-10,"OO","N217AG",3462,"PDX","ONT",111,838,17,54
2014,10,2,1754,-1,2116,-7,"UA","N474UA",550,"PDX","DEN",119,991,17,54
2014,10,2,1756,51,2118,43,"WN","N461WN",2048,"PDX","DEN",119,991,17,56
2014,10,2,1801,-9,2044,-31,"AS","N517AS",861,"SEA","OGG",319,2640,18,1
2014,10,2,1804,-1,2053,-6,"DL","N685DA",2150,"SEA","SLC",87,689,18,4
2014,10,2,1810,0,2354,-1,"AS","N534AS",26,"SEA","ORD",202,1721,18,10
2014,10,2,1810,0,2007,-8,"WN","N244WN",2864,"SEA","OAK",97,671,18,10
2014,10,2,1816,-4,2057,-6,"AS","N607AS",630,"SEA","PHX",141,1107,18,16
2014,10,2,1821,-4,2328,-14,"AS","N529AS",34,"SEA","MSP",170,1399,18,21
2014,10,2,1822,-12,2101,-14,"DL","N6707A",952,"PDX","SLC",78,630,18,22
2014,10,2,1824,-5,2058,-21,"UA","N37437",1078,"SEA","LAX",130,954,18,24
2014,10,2,1829,-6,2055,-13,"AS","N626AS",510,"SEA","SNA",129,978,18,29
2014,10,2,1829,-5,2059,-12,"DL","N362NW",2300,"SEA","LAX",127,954,18,29
2014,10,2,1833,-7,2057,-1,"AS","N459AS",616,"SEA","LAS",116,867,18,33
2014,10,2,1833,23,2112,2,"OO","N215AG",3458,"SEA","SLC",84,689,18,33
2014,10,2,1835,-5,2149,-26,"OO","N227AG",3498,"SEA","COS",118,1068,18,35
2014,10,2,1837,37,2039,29,"WN","N402WN",457,"PDX","LAS",107,763,18,37
2014,10,2,1838,8,2110,-5,"WN","N660SW",187,"SEA","SAN",137,1050,18,38
2014,10,2,1841,55,2036,38,"UA","N468UA",587,"SEA","SFO",95,679,18,41
2014,10,2,1843,-12,2042,-11,"OO","N219AG",3490,"SEA","FAT",99,748,18,43
2014,10,2,1843,-7,1925,-13,"OO","N162PQ",4766,"PDX","SEA",26,129,18,43
2014,10,2,1844,-1,2011,1,"WN","N431WN",4455,"PDX","SMF",70,479,18,44
2014,10,2,1844,24,2047,22,"WN","N728SW",2586,"SEA","SJC",103,697,18,44
2014,10,2,1847,67,2116,83,"AS","N556AS",562,"PDX","LAX",127,834,18,47
2014,10,2,1849,-1,2035,5,"AS","N303AS",370,"SEA","SMF",84,605,18,49
2014,10,2,1851,20,2026,9,"UA","N469UA",353,"PDX","SFO",80,550,18,51
2014,10,2,1852,-3,2130,-2,"AS","N323AS",133,"SEA","FAI",194,1533,18,52
2014,10,2,1852,-3,2031,-13,"AS","N614AS",386,"PDX","SFO",82,550,18,52
2014,10,2,1852,-3,2125,-3,"AS","N622AS",464,"SEA","LAX",128,954,18,52
2014,10,2,1856,11,2129,6,"AS","N523AS",171,"SEA","ANC",189,1448,18,56
2014,10,2,1858,28,2043,28,"WN","N397SW",767,"PDX","OAK",86,543,18,58
